park_id,facility_type_code,park_name_korean,area,boundary_length,administration_code,administration_name3,park_type,geometry,activity_count,rpa_activity_count,total_steps,total_duration,total_kcal,average_steps_per_activity,average_duration_per_activity,average_cadence_per_activity,average_kcal_per_activity,std_steps_per_activity,std_duration_per_activity,std_cadence_per_activity,std_kcal_per_activity,rpa_ratio,rpa_count_zscore,rpa_ratio_zscore,composite_score,rank
11000UQ153PS201912152128,UQT210,분토골공원,999,124,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.01765579242863 37.48826630132151, 127.01736687747405 37.488178673078934, 127.01723430224848 37.488450342456744, 127.01756216280357 37.48855157985451, 127.01767898083735 37.48830738377708, 127.01765579242863 37.48826630132151)))",536,50,1006761,13113.45,2023108.45,1921.299618,25.02566794,73.43981283,3860.893989,2221.36745,23.25062691,27.03404542,3961.122048,0.093283582,-0.273571096,-0.183710402,-0.228640749,78
11000UQ153PS201912152082,UQT290,공원,8367,497,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.02738389451376 37.490047390506646, 127.02642435651073 37.48975712320328, 127.02612804853491 37.49037901964625, 127.02708696006624 37.49066910024988, 127.02711029330582 37.49062023395778, 127.02712743156793 37.4905096234601, 127.02718796231498 37.490383371183675, 127.02727011110922 37.49028568488092, 127.02738389451376 37.490047390506646)))",1190,84,2230617,37480.81667,5088597.8,1338.102579,22.4839932,63.43621992,3052.54817,1299.84179,20.53272752,26.37917656,2750.508473,0.070588235,-0.031331487,-0.479057287,-0.255194387,79
11000UQ153PS201912152358,UQT210,공원,3516,281,11000,Seoul City Government,Children park,"MULTIPOLYGON (((126.99271227194548 37.48015601074957, 126.99276062474387 37.48008007790936, 126.99273700140883 37.48002939480415, 126.99233037983653 37.4798962048338, 126.99210823563938 37.48013282647663, 126.99210694681926 37.48013242993321, 126.99204216662014 37.48011287301797, 126.99204840830069 37.480106224124846, 126.99184477610372 37.48003510057058, 126.99183662255132 37.48005081337477, 126.9918197887774 37.48004573034438, 126.99168819374076 37.48000598529244, 126.99159852059333 37.48013995677066, 126.99159033352032 37.480152191687786, 126.99247262295847 37.48051689792428, 126.99247910246812 37.480506852250464, 126.99251424784116 37.48045236234684, 126.9925305426936 37.480427171577745, 126.99261728514841 37.480302848907094, 126.99262626355919 37.48028997426741, 126.9926341338002 37.48027869431685, 126.99271227194548 37.48015601074957)))",1212,84,1780705,27247.36667,3881680.458,1456.0139,22.27912238,66.78423288,3173.90062,1853.709504,22.54062866,37.60848754,3493.562363,0.069306931,-0.031331487,-0.4957316,-0.263531544,80
11000UQ153PS201912151025,UQT205,소공원,380,80,11000,Seoul City Government,Others,"MULTIPOLYGON (((127.00578932153067 37.49091953808501, 127.00549714224572 37.49082989877475, 127.00545723112899 37.490912035287856, 127.0054692627983 37.49092131518754, 127.00552205969862 37.490962047626205, 127.00557412135161 37.490996932575285, 127.00564357326944 37.491018247832905, 127.00572887864125 37.49104440986612, 127.00578932153067 37.49091953808501)))",512,46,1208703,17923.66667,2608962.033,1933.9248,28.67786667,67.92737719,4174.339253,2007.066227,29.5158781,29.47270399,4156.051355,0.08984375,-0.302069873,-0.228474807,-0.26527234,81
11000UQ153PS201912151159,UQT210,주흥공원,972,126,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.01673524206703 37.51203422948373, 127.01654283542393 37.51197496851804, 127.01651564454245 37.51225752459983, 127.01650852229139 37.51233158744643, 127.01672218516639 37.51234723748231, 127.01677884560773 37.51231614578367, 127.01692023638299 37.51223853358099, 127.01691427428263 37.512231948071104, 127.01673524206703 37.51203422948373)))",45,5,240408,4621.883333,605301.2167,1150.277512,22.11427432,58.4356441,2896.17807,1338.436638,28.38345152,29.66284407,3431.62626,0.111111111,-0.594182342,0.048288924,-0.272946709,82
11000UQ153PS201912151500,UQT220,명주공원,4825,291,11000,Seoul City Government,Regional park,"MULTIPOLYGON (((127.01576318478364 37.51730076537519, 127.0157758530758 37.51729779055952, 127.01575016532192 37.517241481401136, 127.01557951825791 37.516868038941595, 127.01505401185773 37.516989554616366, 127.01456698376289 37.51710217087427, 127.01470910158208 37.51749201610003, 127.01472797831195 37.51754382126412, 127.01576318478364 37.51730076537519)))",143,15,572783,10439.25,1369894.075,1221.285714,22.25852878,58.10224773,2920.882889,1422.477783,25.15987731,27.0896067,3293.308768,0.104895105,-0.522935399,-0.032603344,-0.277769371,83
11000UQ153PS201912151389,UQT210,싸리재공원,991,138,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.01824874535424 37.51313918750316, 127.01824512393107 37.51313044834771, 127.01815703498004 37.51318120492544, 127.01799066200793 37.51327707627618, 127.01825653317887 37.51357103411942, 127.01840561782812 37.51360101608753, 127.01844350186718 37.51356758368872, 127.01824874535424 37.51313918750316)))",233,23,410907,6538.05,923560.6417,1141.408333,18.16125,70.30566997,2565.446227,1053.933916,17.67222441,28.75580427,2290.378049,0.098712446,-0.465937844,-0.11306164,-0.289499742,84
11650UQ153PS202010280001,UQT210,어린이공원,3497,269,11650,Seocho-gu Local Government,Children park,"MULTIPOLYGON (((126.98810701119484 37.4901061702821, 126.98817141311932 37.49000660803259, 126.98823455934239 37.489909388205945, 126.98826463411967 37.48986106192639, 126.98811740064454 37.489800993650576, 126.98809728636678 37.48979279226494, 126.98798387089137 37.489746413852984, 126.98780090023477 37.490031225981795, 126.98751863329207 37.489916090091455, 126.98747577694343 37.489984479938904, 126.98742776309523 37.49005958160726, 126.98736653595799 37.490287293096664, 126.9873565898269 37.490323962614895, 126.98784207136617 37.49052197855766, 126.98784536267382 37.49051735680747, 126.98789690553203 37.490435551940486, 126.98792977398573 37.49038548714212, 126.98798130555379 37.49030257400486, 126.98804459947246 37.490204219041296, 126.98810701119484 37.4901061702821)))",305,29,1240427,20001.23333,2796924.075,1523.866093,24.57153972,61.03742837,3436.024662,1817.335899,22.63806369,27.27982498,3489.743484,0.095081967,-0.423189678,-0.160307039,-0.291748358,85
11000UQ153PS202012300018,UQT205,소공원,2764,226,11000,Seoul City Government,Others,"MULTIPOLYGON (((126.9894725043167 37.47466098992153, 126.98936762111279 37.47442014117328, 126.98934140393385 37.4744253733008, 126.98931498337961 37.47442987558933, 126.9892883707558 37.47443364803988, 126.98863981032464 37.47451643535812, 126.98863594392569 37.474516894448136, 126.98863210011824 37.47451746166078, 126.9886282902072 37.47451813699735, 126.98862450288917 37.474518911446545, 126.98862074946753 37.47451979401964, 126.98861704124893 37.47452077570783, 126.98861336692828 37.47452185650993, 126.98860976042066 37.47452303642958, 126.98860618781099 37.474524315463114, 126.98860268301432 37.474525693614275, 126.98859923472561 37.47452717088179, 126.98859586555805 37.47452872924811, 126.98859255289689 37.4745303957408, 126.98858931935682 37.474532143332304, 126.98858615363284 37.47453397202138, 126.98858307833346 37.47453589082053, 126.98858008215362 37.47453789972853, 126.98857717640144 37.47453998072656, 126.9885743610754 37.47454214282469, 126.98857164748048 37.47454438602411, 126.98856902431483 37.474546692303576, 126.98856650288033 37.47454907968436, 126.98856409448516 37.474551530147664, 126.98856177651919 37.47455404369101, 126.98855958289757 37.47455662031813, 126.98855715182185 37.474559476230006, 126.98855459640143 37.47456226905802, 126.9885519279429 37.474564989793315, 126.98854914644625 37.47456763843597, 126.98854624060797 37.474570205974665, 126.98854323303821 37.47457269241188, 126.9885401237369 37.47457509774762, 126.98853691270408 37.474577421981834, 126.98853361124789 37.47457964709575, 126.98853020806017 37.47458179110818, 126.98852671444907 37.47458383600025, 126.98852314171813 37.474585790783266, 126.9885194785654 37.474587637435896, 126.98851574759783 37.47458939398067, 126.98851193751352 37.474591042396334, 126.98850805961757 37.474592582684075, 126.98850411390836 37.47459402385394, 126.98850011169411 37.47459534788709, 126.98849606427675 37.47459657280484, 126.98849196035438 37.47459768058587, 126.9884878112305 37.474598680241485, 126.98848361690663 37.4745995627616, 126.98861384481043 37.474898619825645, 126.98942147103726 37.47467512144102, 126.9894725043167 37.47466098992153)))",116,12,595072,8968.316667,1288654.033,1913.414791,28.83703108,62.28803364,4143.582101,1960.419112,22.6168411,27.87280593,3628.530801,0.103448276,-0.544309482,-0.051431717,-0.297870599,86
11000UQ153PS201912150828,UQT210,안산공원,1615,167,11000,Seoul City Government,Children park,"MULTIPOLYGON (((126.99273700140883 37.48002939480415, 126.99233037983653 37.4798962048338, 126.99210823563938 37.48013282647663, 126.9921081904091 37.48013288053314, 126.99223803354707 37.480172075367875, 126.9923387991512 37.48020249204746, 126.99238129641569 37.48021532560595, 126.99252705796258 37.480259323691605, 126.99262626355919 37.48028997426741, 126.99269042220811 37.48030979210594, 126.9928462458019 37.48006518165224, 126.99273700140883 37.48002939480415)))",1115,76,1522530,23042.68333,3305684.158,1418.946878,21.47500777,67.11667753,3080.786727,1734.891739,21.37181271,38.1784275,3292.895887,0.068161435,-0.088329042,-0.510638559,-0.2994838,87
11650UQ153PS202203230001,UQT205,소공원,840,116,11650,Seocho-gu Local Government,Others,"MULTIPOLYGON (((127.00988672874966 37.51511852031447, 127.01012479929165 37.514962847059344, 127.0099064927476 37.514744848648185, 127.00966957630501 37.51490168367493, 127.00988672874966 37.51511852031447)))",461,39,989953,13990.9,2079164.083,1620.217676,22.89836334,67.48518374,3402.887207,1899.032449,20.73887985,25.27303663,3531.445264,0.084598698,-0.351942734,-0.296731514,-0.324337124,88
11000UQ153PS201912150622,UQT220,공원,9938,827,11000,Seoul City Government,Regional park,"MULTIPOLYGON (((127.01399835360189 37.5051257020017, 127.01392244134803 37.5049090019619, 127.01379963440806 37.50493417065874, 127.01367449277993 37.5049295885142, 127.01366198472083 37.50493189635569, 127.01348500578308 37.50496456658566, 127.01318157565899 37.50500928643729, 127.0130481240446 37.50502210272071, 127.01287542854045 37.505038688804795, 127.01256848837832 37.505060431970136, 127.01226098098091 37.505071182214145, 127.01209812261199 37.505073863867885, 127.01195290722323 37.505076255420434, 127.0116446053688 37.50506754257382, 127.01133731977704 37.50504603466673, 127.01125668117164 37.505038851378885, 127.01125669345933 37.50513343814568, 127.01125672804737 37.50539968303734, 127.01186338083804 37.50540909193983, 127.01309995969368 37.50526517789155, 127.01325105405917 37.50524759351977, 127.01361137085352 37.505191605206534, 127.01366192368975 37.5051834910384, 127.01371779191898 37.50517456540161, 127.01389478322099 37.50514589525371, 127.01399835360189 37.5051257020017)))",4199,132,6020398,105810.8,14054347.82,1025.796217,18.02876129,57.63268202,2394.675041,1199.172381,17.37365525,23.44741391,2464.464494,0.031436056,0.310653842,-0.988565876,-0.338956017,89
11000UQ153PS201912152003,UQT210,서래공원,997,132,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.00050889257021 37.498158845527826, 127.00046863442297 37.498127130011206, 127.00015041039785 37.49814685863969, 127.00016696263803 37.49834345681844, 127.0001829722651 37.49853356778943, 127.00030555814678 37.49852591061799, 127.00034988848178 37.498497980095316, 127.00041287993608 37.49834111677385, 127.0005049339553 37.498203895446025, 127.00050889257021 37.498158845527826)))",218,20,542716,7460.533333,1125981.083,1767.80456,24.30141151,68.329577,3667.690825,2158.356496,22.66897371,24.66471945,3989.22911,0.091743119,-0.487311927,-0.203757282,-0.345534605,90
11000UQ153PS201912152021,UQT220,방아다리공원,2870,231,11000,Seoul City Government,Regional park,"MULTIPOLYGON (((127.0360265304629 37.47813844270512, 127.03577478247853 37.47795029662262, 127.03514733965307 37.478488375109045, 127.0351492817585 37.47853333455767, 127.03537128583797 37.47869842482858, 127.03542781343528 37.47869687691571, 127.03602847308584 37.47818340214175, 127.0360265304629 37.47813844270512)))",212,19,1429900,25586.53333,3385893.683,1008.392102,18.04409967,58.42670682,2387.795263,1083.162297,21.64733157,22.72973355,2675.822618,0.089622642,-0.494436621,-0.231352212,-0.362894417,91
11000UQ153PS201912150935,UQT290,공원,1999,198,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.01147580509048 37.51091207563748, 127.01115350127232 37.51082921063786, 127.01102681803306 37.51114171371899, 127.01095457747725 37.511320855743016, 127.01121267115857 37.511564626609555, 127.01145400558399 37.510966155317995, 127.01147580509048 37.51091207563748)))",754,53,1665784,27261.98333,3734561.6,1077.479948,17.63388314,63.98287489,2415.628461,997.2875303,14.63784389,25.22296905,2038.984937,0.070291777,-0.252197013,-0.482915257,-0.367556135,92
11650UQ153PS202111120001,UQT210,버들공원,1487,150,11650,Seocho-gu Local Government,Children park,"MULTIPOLYGON (((127.04568360294333 37.474042063969186, 127.04573978607549 37.474037808243594, 127.04582237827846 37.473958128666425, 127.04589446274028 37.47388863430789, 127.04597694161912 37.4738090447636, 127.04597160178555 37.473764266936875, 127.04567563739064 37.47356922071434, 127.04556762382605 37.47367341694846, 127.04549565231703 37.47374291106818, 127.04538763825273 37.47384710713502, 127.04568360294333 37.474042063969186)))",408,33,773435,10545.06667,1608188.358,1696.129386,23.1251462,76.86639966,3526.728856,1849.34149,22.72290247,24.5923789,3643.125754,0.080882353,-0.3946909,-0.345094338,-0.369892619,93
11000UQ153PS201912152167,UQT290,공원,1999,177,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.01315377657164 37.512950878298554, 127.01308612587627 37.5129466232289, 127.01280817651502 37.51304038081734, 127.01267056446126 37.51308679522379, 127.01249663781594 37.51331988135242, 127.01257842129924 37.51335933737824, 127.0126842987992 37.51341041392925, 127.01278306137073 37.51345805826628, 127.01296966788556 37.51337930222008, 127.01312208796611 37.513271014569206, 127.01312957535558 37.51319537515827, 127.01315377657164 37.512950878298554)))",1210,71,1894853,30298.25,4214815.917,1297.844521,20.75222603,66.28935325,2886.860217,1279.566938,19.0018343,26.11200117,2605.396305,0.058677686,-0.123952514,-0.63405574,-0.379004127,94
11000UQ153PS201912151883,UQT210,사도갑공원,946,126,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.03149405042977 37.48559195322782, 127.03145389900075 37.485560248174465, 127.03104905476259 37.485683336687885, 127.03112941124937 37.48588306848004, 127.03133351915518 37.48593644650174, 127.03149405042977 37.48559195322782)))",822,55,1441394,21855.06667,3130742.267,1434.222886,21.74633499,66.86718888,3115.166434,1621.254104,21.33097493,26.25943897,3183.743847,0.066909976,-0.237947624,-0.526924479,-0.382436051,95
11000UQ153PS201912152476,UQT210,마산말공원,984,121,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.02682485977583 37.48700212084844, 127.02677318104021 37.486983841591666, 127.02648838886903 37.48707048829764, 127.02656779267515 37.4872257229229, 127.02660673663381 37.48730184020874, 127.02680824744034 37.48736369599255, 127.02690361059558 37.48716383358475, 127.02682485977583 37.48700212084844)))",363,29,593670,8858.733333,1279525.958,1400.165094,20.89323899,64.30802157,3017.749902,1446.441201,16.76102239,26.40319477,2733.075341,0.079889807,-0.423189678,-0.358010876,-0.390600277,96
11000UQ153PS202009020140,UQT280,수변공원,11884,2297,11000,Seoul City Government,Others,"MULTIPOLYGON (((127.0626597865091 37.45514098432711, 127.06302247309634 37.45500519480209, 127.06312185872692 37.45532986543181, 127.06313373077325 37.45533571577864, 127.06338126884955 37.4553614453219, 127.06350239328674 37.455319575201955, 127.06317822021094 37.455285776870305, 127.06303928430825 37.454831922681294, 127.0630361029797 37.45481147151057, 127.06303879864721 37.45479092717998, 127.06304725924494 37.45477146105477, 127.0630611464456 37.45475397431548, 127.06307966998945 37.4547395485786, 127.06310170018871 37.45472881513451, 127.06311898817894 37.45472376049345, 127.06362488531987 37.45460816700548, 127.06353501821502 37.45458884257643, 127.06335670195516 37.45462497623753, 127.06331489401055 37.45463662107809, 127.06312223089138 37.45468123133879, 127.06310132714536 37.45468736907126, 127.06305184178477 37.45470883878001, 127.063024277641 37.45472453062577, 127.06298779511854 37.454752751081784, 127.06295154347362 37.454786918043304, 127.06291609140976 37.45483144614232, 127.06287951785657 37.45488669677903, 127.06284485765748 37.45493221555097, 127.06282475665759 37.45495267880617, 127.0627956186125 37.45497882307895, 127.06275699171653 37.45501100899883, 127.06263692611971 37.45510396482396, 127.06261671294894 37.455125599408476, 127.06258826292743 37.4551640870495, 127.06257483399762 37.45518941224342, 127.06256885749916 37.4552061740337, 127.06256638597311 37.45522455582313, 127.06257049823978 37.45527807342669, 127.06256989188533 37.45536637227976, 127.06256618319695 37.455392233053416, 127.06256043997281 37.455417914676595, 127.06253889378863 37.455468292010245, 127.06251902745966 37.45549965725688, 127.0625028835129 37.45552201052447, 127.06247916417918 37.455540763675614, 127.06244471003797 37.45556231547349, 127.06241680500098 37.45557629544081, 127.06232901805241 37.45561454327584, 127.06220598465394 37.45567317187337, 127.0620970672532 37.45571746712084, 127.06199662202113 37.45575635189977, 127.06183493392668 37.455814188979616, 127.0616308890232 37.45590547469109, 127.06146719044774 37.45599403657374, 127.06139013642371 37.45602822373985, 127.06134991243395 37.456043290900965, 127.06118561876616 37.45609491147193, 127.06106347572438 37.456138221334754, 127.06095625388278 37.45618449688537, 127.0608892567408 37.45621651625265, 127.06086146504794 37.45623157700087, 127.0604604828484 37.45640432019469, 127.06041212689078 37.456427139737286, 127.06040139344896 37.456431920413955, 127.06038896875661 37.45644192776317, 127.06038106703063 37.456454545773845, 127.06037836535171 37.45646842260174, 127.06038131489696 37.45648238671547, 127.06038946237643 37.45649490663135, 127.06040201571209 37.45650481143605, 127.0605043475653 37.4565632356511, 127.06052536025557 37.456550971489065, 127.06165725086085 37.45608115733421, 127.06234904722294 37.45578410219416, 127.06273477145898 37.45562073093842, 127.06276055808814 37.45550376706851, 127.06274084943637 37.45545115855958, 127.0627031711968 37.45526079560937, 127.0626597865091 37.45514098432711)))",1521,78,2402945,34549.36667,5055106.65,1428.623662,20.54064606,69.88841882,3005.41418,1597.237742,19.53484037,23.99702872,3052.979324,0.051282051,-0.074079653,-0.730299154,-0.402189404,97
11000UQ153PS201912151322,UQT210,언구비공원,1031,145,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.0201805902304 37.50885509852473, 127.01995346399947 37.50878477530391, 127.01989355079908 37.508910563875595, 127.01991663374173 37.508951735862794, 127.02043931988135 37.50911356252001, 127.02049088994414 37.50909517390209, 127.02054944503996 37.508969295150585, 127.02037865867509 37.508916415977346, 127.0201805902304 37.50885509852473)))",298,24,572889,8694.45,1256596.825,1421.560794,21.57431762,72.49046647,3118.106266,1319.67278,23.70854416,24.35699393,3080.625631,0.080536913,-0.458813149,-0.349589739,-0.404201444,98
11000UQ153PS201912152623,UQT205,소공원1-1,3939,262,11000,Seoul City Government,Others,"MULTIPOLYGON (((126.99820413756164 37.509075964373515, 126.9985336103727 37.50922103372703, 126.99861559705984 37.50925712972241, 126.99863423675558 37.50924734534761, 126.99865802274806 37.50923411027468, 126.99868331311367 37.50921778481215, 126.99870661287804 37.509201053848, 126.99872312634258 37.509187971758195, 126.99873896125251 37.50917309666537, 126.99875540700268 37.509155698792085, 126.99876874243473 37.50913808460477, 126.99878661371508 37.509108225966685, 126.99880885101949 37.50907045666905, 126.9989192350545 37.50885638216963, 126.99893007086717 37.508837975030495, 126.99904017187961 37.50861117831958, 126.99908032563557 37.508529476706386, 126.9986992814207 37.50836229716397, 126.99820413756164 37.509075964373515)))",78,7,407320,6383.666667,921058.6917,1894.511628,29.69147287,59.39632106,4283.993915,2741.113519,31.99261122,29.71200389,5253.81828,0.08974359,-0.579932954,-0.229778247,-0.4048556,99
11000UQ153PS202009020135,UQT210,어린이공원,1533,202,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.06506628219996 37.45105896929182, 127.06504442848926 37.45100951580226, 127.0648315238355 37.451832338715526, 127.06485739114787 37.45181646714922, 127.06493353004875 37.45177624145072, 127.06500097318914 37.45174376902607, 127.06506513515131 37.451706973497984, 127.06509879383157 37.45168325893636, 127.06512679803714 37.45165522257933, 127.06515614963317 37.45161682392027, 127.06519689401715 37.45155274044277, 127.065213478823 37.45151912397906, 127.06522385432942 37.4514932595123, 127.06522779512623 37.45147586797058, 127.06522945268551 37.451431447476736, 127.06522796804829 37.45141324795389, 127.06522512753226 37.45139540956428, 127.06521560436362 37.451360185358574, 127.0651963399659 37.45129910752526, 127.0651764136954 37.45125713137449, 127.06506628219996 37.45105896929182)))",230,19,829971,10518.96667,1671480.525,3333.216867,42.24484605,77.47025459,6712.773193,2275.23653,26.86625704,21.3905173,4439.35295,0.082608696,-0.494436621,-0.322628502,-0.408532562,100
11000UQ153PS201912151217,UQT210,신중공원,974,123,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.01091849512508 37.48226240732652, 127.01057285187267 37.48215619723948, 127.01052593423081 37.482181248668184, 127.0105166875833 37.48247912046108, 127.01080874002935 37.48248909896908, 127.01091849512508 37.48226240732652)))",244,20,460325,6346.666667,946156.9333,1514.226974,20.87719298,72.16894628,3112.358333,1735.147527,19.43366715,24.57099485,3135.326199,0.081967213,-0.487311927,-0.330976463,-0.409144195,101
11000UQ153PS201912151483,UQT210,횃불공원,1496,149,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.03775895286341 37.47828163386926, 127.0375294801094 37.47811033343537, 127.03747295299796 37.47811188235354, 127.03721935902358 37.47832847004754, 127.03722130240892 37.47837351956293, 127.03733779150755 37.47846007060231, 127.03733530994717 37.47847196458143, 127.03773668462937 37.47852373994618, 127.03777728851836 37.478324245641296, 127.03775895286341 37.47828163386926)))",609,42,1190103,21388.65,2801050.908,1240.983316,22.30307612,57.85083759,2920.803867,1326.043512,23.69398569,24.7600423,2957.469483,0.068965517,-0.330568651,-0.500174599,-0.415371625,102
11000UQ153PS201912151308,UQT210,정문공원,977,127,11000,Seoul City Government,Children park,"MULTIPOLYGON (((126.9999068725238 37.48109318033785, 126.99952689263813 37.48093626511064, 126.99945415811236 37.48104721321116, 126.99938903270237 37.481145015787824, 126.99956816357609 37.48121589166621, 126.99974415176105 37.48128445165089, 126.99977399945945 37.481296165115914, 126.9997943510438 37.48126598185928, 126.99981004443214 37.481239771949085, 126.99985755399815 37.48116849438487, 126.99986910915 37.48115084392401, 126.9999068725238 37.48109318033785)))",207,17,325288,4453.8,672828.75,1366.756303,18.71344538,76.22225734,2827.011555,1306.167434,16.08754454,23.78326956,2438.721168,0.082125604,-0.50868601,-0.328915238,-0.418800624,103
11000UQ153PS202009020115,UQT280,수변공원,21144,763,11000,Seoul City Government,Others,"MULTIPOLYGON (((127.05210709356544 37.45359489130065, 127.0520896810326 37.45358354607959, 127.05150966813397 37.45324312253781, 127.0514411890252 37.45325810818185, 127.05136217956237 37.453413835342296, 127.05133768227877 37.453455652342505, 127.0513467262137 37.45345934265368, 127.05152330696988 37.45352801481686, 127.05143571173028 37.45368942198834, 127.05088385141308 37.45473815415006, 127.05077039840872 37.4549403871484, 127.05067613237372 37.45510287770553, 127.05035205774587 37.45538403569654, 127.0510873849151 37.455911989089856, 127.05129742442301 37.45580801487506, 127.05141347182251 37.4559385216297, 127.05150280655296 37.45583946337905, 127.05152697547308 37.45581269329181, 127.05148548569264 37.455796672943585, 127.0514842088827 37.45574621717646, 127.05150159243831 37.45554357368851, 127.05152635594598 37.45539147347943, 127.05157196433429 37.455143407341446, 127.05158920490484 37.45506591355809, 127.05161085379426 37.45498922880784, 127.05163702407057 37.4549134431409, 127.05167312398537 37.45481350630285, 127.05172741774696 37.454710047801925, 127.05175417014544 37.45466003061986, 127.05178025132042 37.45462037528186, 127.05184325881675 37.45453403212596, 127.05228410494874 37.45396476837294, 127.0523343559362 37.45390176647416, 127.05233557482524 37.45386581581992, 127.05222278468483 37.453702872318075, 127.05219891702187 37.453672248358494, 127.05217075642481 37.4536442391508, 127.05213253480825 37.45361272032278, 127.05210709356544 37.45359489130065)))",417,30,1249896,21016.21667,2857455.15,1846.227474,31.04315608,56.13930016,4220.760931,2397.229722,32.0280008,27.2177305,4657.009281,0.071942446,-0.416064983,-0.461434206,-0.438749595,104
11000UQ153PS201912150452,UQT220,사평리공원,1272,149,11000,Seoul City Government,Regional park,"MULTIPOLYGON (((127.01504670447102 37.51974525152036, 127.01502339054797 37.51968137359138, 127.01499522523417 37.51968786397784, 127.01479614501453 37.51973401750767, 127.01459186131659 37.51978143267173, 127.01457184371303 37.5198065726663, 127.01445948469298 37.51994724848019, 127.01477711688693 37.520108536526315, 127.01504670447102 37.51974525152036)))",83,7,374410,5926.85,851443.5417,1910.255102,30.23903061,61.46897764,4344.099702,2826.154518,43.95241658,28.79417711,6147.249526,0.084337349,-0.579932954,-0.300132591,-0.440032772,105
11000UQ153PS201912152826,UQT205,공원,2529,202,11000,Seoul City Government,Others,"MULTIPOLYGON (((127.01280817651502 37.51304038081734, 127.01251124602545 37.512897186380805, 127.01230154926328 37.51317309091854, 127.01232254367468 37.513183216203224, 127.01229325409422 37.51322178153894, 127.01249663781594 37.51331988135242, 127.01257842129924 37.51335933737824, 127.0126842987992 37.51341041392925, 127.01278306137073 37.51345805826628, 127.01296966788556 37.51337930222008, 127.01312208796611 37.513271014569206, 127.01312957535558 37.51319537515827, 127.01280817651502 37.51304038081734)))",1441,71,2327409,37017.03333,5170468.508,1328.429795,21.12844368,66.81021874,2951.180655,1321.14624,20.58246399,25.35582633,2790.890181,0.049271339,-0.123952514,-0.756465641,-0.440209078,106
